market_cap,price,dia,capitalizacion propia
1624060800000,1.378275296130996,784,12844793990
1624147200000,1.3605233337656883,785,12679355126
1624233600000,1.4002466497178738,786,13049555341
1624320000000,1.099956154135801,787,10251007355
1624406400000,1.0709890189890185,788,9981049035
1624492800000,1.1758463602123723,789,10958263783
1624579200000,1.202553773471919,790,11207162695
1624665600000,1.0532136995590675,791,9815392496
1624752000000,1.0620450576168892,792,9897696064
1624838400000,1.1081352857924678,793,10327232520
1624924800000,1.1264268348819002,794,10497700046
1625011200000,1.1747864213810202,795,10948385716
1625097600000,1.1634901892536005,796,10843110830
1625184000000,1.0807201863761187,797,10071738349
1625270400000,1.107611138196442,798,10322347742
1625356800000,1.1158950657247686,799,10399549549
1625443200000,1.1483834436861906,800,10702323982
1625529600000,1.1052128173949225,801,10299996666
1625616000000,1.1300219469721435,802,10531204582
1625702400000,1.1297272232840565,803,10528457913
1625788800000,1.0446776788050856,804,9735841314
1625875200000,1.0588512504571967,805,9867931477
1625961600000,1.035074907863297,806,9646348587
1626048000000,1.0445869839999669,807,9734996087
1626134400000,0.9990179149448044,808,9310316557
1626220800000,0.9438397001325481,809,8796084891
1626307200000,0.9293273472867062,810,8660837468
1626393600000,0.8744938725343908,811,8149818596
1626480000000,0.8120923000047461,812,7568269071
1626566400000,0.8025229012916089,813,7479087355
1626652800000,0.8019780427595211,814,7474009563
1626739200000,0.7366314857186991,815,6865014346
1626825600000,0.6981700990573925,816,6506574643
1626912000000,0.8916623627080229,817,8309819809
1626998400000,0.8901569748965514,818,8295790394
1627084800000,0.9428418592847553,819,8786785544
1627171200000,0.9509409955844256,820,8862265194
1627257600000,0.9410673998391076,821,8770248524
1627344000000,1.0153513218201253,822,9462535237
1627430400000,1.0369364534001728,823,9663697203
1627516800000,1.0173656428197033,824,9481307640
1627603200000,1.0309232961367543,825,9607657770
1627689600000,1.0557612252147095,826,9839134082
1627776000000,1.0864795065085282,827,10125412155
1627862400000,1.0473241797968056,828,9760505298
1627948800000,1.0510096382102183,829,9794851814
1628035200000,1.0228925058593936,830,9532815069
1628121600000,1.05307621706725,831,9814111232
1628208000000,1.0639511942910354,832,9915460246
1628294400000,1.080035323505678,833,10065355790
1628380800000,1.1689080151678888,834,10893602091
1628467200000,1.0843235571187275,835,10105319851
1628553600000,1.1261595899056274,836,10495209464
1628640000000,1.1562340406827691,837,10775487378
1628726400000,1.3659076368743823,838,12729533972
1628812800000,1.325779364533892,839,12355559780
1628899200000,1.5080728063321491,840,14054437872
1628985600000,1.4392211367306837,841,13412776867
1629072000000,1.4677216112293925,842,13678386157
1629158400000,1.4280218409949226,843,13308405377
1629244800000,1.3565034153368853,844,12641891621
1629331200000,1.3521133826117147,845,12600978847
1629417600000,1.4104573459576621,846,13144713608
1629504000000,1.5416069331704796,847,14366958130
1629590400000,1.5893612587042867,848,14812003089
1629676800000,1.6286931636952782,849,15178555561
1629763200000,1.6247743064613271,850,15142033893
1629849600000,1.4860525099129918,851,13849220401
1629936000000,1.5321200051451604,852,14278544997
1630022400000,1.4038761825258612,853,13083380659
1630108800000,1.5102276371094576,854,14074519751
1630195200000,1.4598087505852961,855,13604642497
1630281600000,1.4227667892996365,856,13259431085
1630368000000,1.3221911309988317,857,12322119348
1630454400000,1.3513475317027759,858,12593841523
1630540800000,1.4572158622987024,859,13580478155
1630627200000,1.4475882509957168,860,13490753929
1630713600000,1.4525130366103163,861,13536650317
1630800000000,1.7355111278216784,862,16174042274
1630886400000,1.6752768906600306,863,15612691164
1630972800000,1.6488816812007656,864,15366701826
1631059200000,1.367559385502283,865,12744927393
1631145600000,1.3365429588247957,866,12455870764
1631232000000,1.3654309164689715,867,12725091191
1631318400000,1.300462975050535,868,12119624471
1631404800000,1.3107875338838886,869,12215843878
1631491200000,1.3353855505835641,870,12445084333
1631577600000,1.2526087906693473,871,11673648880
1631664000000,1.3185980769608903,872,12288633992
1631750400000,1.4107865955341503,873,13147782040
1631836800000,1.3849671234237813,874,12907158268
1631923200000,1.4178139169591424,875,13213272944
1632009600000,1.364356788546764,876,12715080889
1632096000000,1.3172294511355915,877,12275879126
1632182400000,1.1346534705519722,878,10574367922
1632268800000,1.0414912651512036,879,9706145631
1632355200000,1.2202810007915645,880,11372371042
1632441600000,1.2251685590033712,881,11417920489
1632528000000,1.1272097930816045,882,10504996800
1632614400000,1.1265032273213418,883,10498411983
1632700800000,1.1264729327865655,884,10498129654
1632787200000,1.085085827453011,885,10112423806
1632873600000,1.0475227243397156,886,9762355628
1632960000000,1.1007346495729327,887,10258262519
1633046400000,1.1284211734577194,888,10516286222
1633132800000,1.2677663424872625,889,11814909215
1633219200000,1.2961700736347004,890,12079616909
1633305600000,1.3255969407964643,891,12353859687
1633392000000,1.279508796920266,892,11924342656
1633478400000,1.3143663356224329,893,12249196410
1633564800000,1.2590833152753813,894,11733988012
1633651200000,1.2792947883544434,895,11922348210
1633737600000,1.3372074493586121,896,12462063463
1633824000000,1.352020490537352,897,12600113142
1633910400000,1.247791609860409,898,11628755312
1633996800000,1.240431103633866,899,11560159302
1634083200000,1.2228157508292092,900,11395993566
1634169600000,1.2408876001350144,901,11564413607
1634256000000,1.265750062899244,902,11796118560
1634342400000,1.5931286333828234,903,14847113021
1634428800000,1.510319544008385,904,14075376274
1634515200000,1.456703592820831,905,13575704075
1634601600000,1.478513009186832,906,13778956257
1634688000000,1.4786782026695897,907,13780495772
1634774400000,1.530730023476453,908,14265591106
1634860800000,1.5093444145324528,909,14066288585
1634947200000,1.5183332851893754,910,14150060087
1635033600000,1.646128880129589,911,15341047181
1635120000000,1.5767365703480523,912,14694347697
1635206400000,1.6713393541479167,913,15575995414
1635292800000,1.7433853795367826,914,16247426119
1635379200000,1.7735644500773913,915,16528679034
1635465600000,2.1278969736404654,916,19830870027
1635552000000,2.024912097948278,917,18871105664
1635638400000,1.8607939879026367,918,17341612014
1635724800000,1.934257252179863,919,18026250633
1635811200000,1.9074247857299775,920,17776186292
1635897600000,1.9371765583911453,921,18053457017
1635984000000,2.037005142796291,922,18983806421
1636070400000,1.9253755944929332,923,17943478299
1636156800000,1.905563829396786,924,17758843167
1636243200000,1.8887161285171636,925,17601831539
1636329600000,1.8895086578005136,926,17609217491
1636416000000,1.8940668176695723,927,17651697121
1636502400000,1.767301959698415,928,16470315948
1636588800000,1.7021584575360686,929,15863213095
1636675200000,1.7677843603717804,930,16474811667
1636761600000,1.723301843064975,931,16060258222
1636848000000,1.7591733237852694,932,16394561378
1636934400000,1.7363485589451995,933,16181846688
1637020800000,1.7004472892859646,934,15847265915
1637107200000,1.572090527240301,935,14651049042
1637193600000,1.6412118528946322,936,15295223098
1637280000000,1.4854753646247103,937,13843841713
1637366400000,1.6237278947025597,938,15132281891
1637452800000,1.6741158015149562,939,15601870430
1637539200000,1.6176308852554613,940,15075461000
1637625600000,1.560913101799978,941,14546881371
1637712000000,1.7568077725752074,942,16372515696
1637798400000,1.693260439994773,943,15780288296
1637884800000,1.9134262759318699,944,17832116994
1637971200000,1.638539889706418,945,15270321820
1638057600000,1.6060191688314844,946,14967245968
1638144000000,1.6495358363347243,947,15372798204
1638230400000,1.8168546570524722,948,16932120779
1638316800000,1.7885896406253898,949,16668705832
1638403200000,2.0145983029321948,950,18774986570
1638489600000,2.126812221996004,951,19820760718
1638576000000,2.2851271616109363,952,21296171901
1638662400000,1.9718996406749512,953,18377057708
1638748800000,2.0190625740328207,954,18816591207
1638835200000,2.2710027371380646,955,21164539764
1638921600000,2.3711108530078064,956,22097494253
1639008000000,2.4209739131594836,957,22562191500
1639094400000,2.0995107066999936,958,19566325091
1639180800000,2.090222708285588,959,19479765877
1639267200000,2.128040081958641,960,19832203721
1639353600000,2.0848699867719205,961,19429881354
1639440000000,1.8140016623467246,962,16905532383
1639526400000,1.9360364131517087,963,18042831468
1639612800000,2.1250528454767332,964,19804364263
1639699200000,2.079372421202235,965,19378646962
1639785600000,2.1320094327480494,966,19869195963
1639872000000,2.2317058838061525,967,20798313955
1639958400000,2.230046220503741,968,20782846774
1640044800000,2.1448792312073808,969,19989135651
1640131200000,2.3706536976113948,970,22093233808
1640217600000,2.509826473524964,971,23390250188
1640304000000,2.6769160967341965,972,24947436763
1640390400000,2.4634229124093454,973,22957793636
1640476800000,2.643760204728756,974,24638441453
1640563200000,2.8817116048125393,975,26856022166
1640649600000,2.735292890982307,976,25491477492
1640736000000,2.5078353208653166,977,23371693702
1640822400000,2.4774733330919645,978,23088736097
1640908800000,2.5528488899193196,979,23791196267
1640995200000,2.5294645647442047,980,23573266772
1641081600000,2.582126353212266,981,24064046681
1641168000000,2.547579080217119,982,23742084438
