market_cap,price,dia,capitalizacion propia
1394928000000,629.55,321,12252947388
1395014400000,623.705,322,12139186007
1395100800000,612.622,323,11923477301
1395187200000,610.636,324,11884823733
1395273600000,592.07,325,11523473211
1395360000000,582.303,326,11333377846
1395446400000,561.22,327,10923038890
1395532800000,567.779,328,11050696871
1395619200000,571.418,329,11121522819
1395705600000,582.55,330,11338185213
1395792000000,584.442,331,11375009257
1395878400000,567.64,332,11047991511
1395964800000,503.661,333,9802766634
1396051200000,502.302,334,9776316383
1396137600000,469.938,335,9146415042
1396224000000,457.399,336,8902368171
1396310400000,478.7163,337,9317267314
1396396800000,437.515,338,8515365382
1396483200000,447.0822,339,8701572035
1396569600000,448.8792,340,8736547091
1396656000000,464.8259,341,9046918112
1396742400000,460.7028,342,8966670113
1396828800000,457.792,343,8910017140
1396915200000,450.4638,344,8767388200
1397001600000,440.1983,345,8567590517
1397088000000,360.8407,346,7023051565
1397174400000,420.0563,347,8175566268
1397260800000,420.66,348,8187316096
1397347200000,414.9495,349,8076172492
1397433600000,457.6338,350,8906938090
1397520000000,520.1233,351,10123172790
1397606400000,529.1625,352,10299102966
1397692800000,494.4,353,9622519560
1397779200000,478.2312,354,9307825801
1397865600000,501.5515,355,9761709383
1397952000000,497.3177,356,9679306828
1398038400000,492.6733,357,9588912754
1398124800000,484.8533,358,9436711899
1398211200000,487.525,359,9488711263
1398297600000,494.2733,360,9620053594
1398384000000,458.8067,361,8929766272
1398470400000,453.8,362,8832320745
1398556800000,437.9216,363,8523279048
1398643200000,436.92,364,8503784883
1398729600000,443.27,365,8627375091
1398816000000,444.9968,366,8660983843
1398902400000,455.0913,367,8857453349
1398988800000,443.4734,368,8631333871
1399075200000,434.0333,369,8447600968
1399161600000,433.9432,370,8445847350
1399248000000,429.0761,371,8351118861
1399334400000,426.7634,372,8306106723
1399420800000,439.3,373,8550106882
1399507200000,437.3633,374,8512412841
1399593600000,447.4933,375,8709573285
1399680000000,452.505,376,8807116127
1399766400000,436.2833,377,8491392774
1399852800000,439.19,378,8547965949
1399939200000,437.305,379,8511278147
1400025600000,444.2467,380,8646384628
1400112000000,444.25,381,8646448856
1400198400000,445.165,382,8664257524
1400284800000,445.8533,383,8677653924
1400371200000,444.2133,384,8645734563
1400457600000,443.87,385,8639052906
1400544000000,483.4167,386,9408751317
1400630400000,488.7717,387,9512975816
1400716800000,522.6083,388,10171538408
1400803200000,524.475,389,10207870036
1400889600000,523.1083,390,10181269920
1400976000000,569.3767,391,11081792946
1401062400000,579.6217,392,11281191637
1401148800000,569.475,393,11083706161
1401235200000,571.5533,394,11124156166
1401321600000,565.26,395,11001669511
1401408000000,621.1467,396,12089393750
1401494400000,620.5,397,12076807012
1401580800000,640.1617,398,12459483171
1401667200000,656.41,399,12775724240
1401753600000,667.3683,400,12989005907
1401840000000,641.1833,401,12479366597
1401926400000,658.1,402,12808616752
1402012800000,648.63,403,12624301905
1402099200000,651.7083,404,12684214935
1402185600000,649.8983,405,12648986860
1402272000000,643.905,406,12532339112
1402358400000,649.0567,407,12632606778
1402444800000,630.0367,408,12262420043
1402531200000,567.175,409,11038941204
1402617600000,594.6833,410,11574335934
1402704000000,570.0033,411,11093988477
1402790400000,583.41,412,11354923415
1402876800000,592.52,413,11532231573
1402963200000,607.1583,414,11817137171
1403049600000,604.19,415,11759365074
1403136000000,593.3883000000002,416,11549131317
1403222400000,590.055,417,11484255216
1403308800000,591.2567,418,11507643933
1403395200000,595.0367,419,11581214168
1403481600000,586.1482999999998,420,11408219016
1403568000000,582.4149999999998,421,11335557705
1403654400000,561.4716999999999,422,10927937733
1403740800000,579.5867,423,11280510431
1403827200000,598.2367,424,11643495848
1403913600000,594.8717000000001,425,11578002768
1404000000000,598.4883,426,11648392745
1404086400000,637.7549999999999,427,12412641508
1404172800000,643.9350000000001,428,12532923003
1404259200000,648.1075000000002,429,12614132475
1404345600000,640.2838000000003,430,12461859606
1404432000000,627.1288,431,12205823512
1404518400000,627.5812999999999,432,12214630531
1404604800000,631.0025,433,12281217432
1404691200000,619.4950000000002,434,12057246672
1404777600000,620.0474999999996,435,12067999993
1404864000000,620.16,436,12070189584
1404950400000,615.1275000000002,437,11972241910
1405036800000,630.8350000000002,438,12277957375
1405123200000,633.6389951679741,439,12332531603
1405209600000,627.4623228193354,440,12212314875
1405296000000,618.2050265064788,441,12032139886
1405382400000,618.9524999999999,442,12046687981
1405468800000,614.1474999999997,443,11953168146
1405555200000,622.8950000000001,444,12123420957
1405641600000,627.0188000000003,445,12203682579
1405728000000,626.1763000000001,446,12187284981
1405814400000,620.5138,447,12077075602
1405900800000,619.9088000000002,448,12065300472
1405987200000,619.0062999999999,449,12047735092
1406073600000,617.9425000000001,450,12027030326
1406160000000,599.8088,451,11674093669
1406246400000,600.0963000000002,452,11679689289
1406332800000,593.7750000000001,453,11556657669
1406419200000,590.3788,454,11490557343
1406505600000,585.2787999999998,455,11391295916
1406592000000,581.7138,456,11321910232
1406678400000,560.7912999999999,457,10914695091
1406764800000,583.1821057431899,458,11350487903
1406851200000,593.8655273953669,459,11558419606
1406937600000,588.2306991611412,460,11448748803
1407024000000,585.5731940766995,461,11397025715
1407110400000,586.3686859113967,462,11412508393
1407196800000,582.4186267649761,463,11335628293
1407283200000,583.3249999999999,464,11353269058
1407369600000,587.2031590188054,465,11428749764
1407456000000,590.9072702245192,466,11500842973
1407542400000,588.1078559835756,467,11446357903
1407628800000,588.5004825541756,468,11453999604
1407715200000,573.4063,469,11160221152
1407801600000,567.4023482208208,470,11043366088
1407888000000,543.6674999999999,471,10581414144
1407974400000,503.7087999999998,472,9803696967
1408060800000,492.2844982828295,473,9581345497
1408147200000,521.0463000000001,474,10141137163
1408233600000,494.7813,475,9629940811
1408320000000,459.8863000000001,476,8950778554
1408406400000,484.1549999999999,477,9423120868
1408492800000,514.1863000000001,478,10007620811
1408579200000,515.605,479,10035233005
1408665600000,515.8263000000001,480,10039540172
1408752000000,496.5688000000001,481,9664730968
1408838400000,508.1138,482,9889431592
1408924800000,500.3863,483,9739031066
1409011200000,510.6387999999999,484,9938575730
1409097600000,510.4463,485,9934829098
1409184000000,506.9150000000001,486,9866099317
1409270400000,508.0963,487,9889090989
1409356800000,501.5300000000001,488,9761290928
1409443200000,480.0262999999999,489,9342763877
1409529600000,475.8200000000002,490,9260896555
1409616000000,474.6938,491,9238977296
1409702400000,474.7263000000001,492,9239609845
1409788800000,489.5475000000001,493,9528075231
1409875200000,480.2425000000001,494,9346971783
1409961600000,482.3588,495,9388161383
1410048000000,480.6025,496,9353978472
1410134400000,471.1250000000001,497,9169517653
1410220800000,471.7538,498,9181756003
1410307200000,477.1138,499,9286077817
1410393600000,476.3775000000001,500,9271747191
1410480000000,473.6874999999999,501,9219391654
1410566400000,476.0013,502,9264425201
1410652800000,474.795,503,9240946954
1410739200000,473.0313,504,9206620017
1410825600000,462.5925,505,9003449392
1410912000000,454.6238000000001,506,8848354384
1410998400000,423.565,507,8243856184
1411084800000,393.2624999999999,508,7654077869
1411171200000,408.5025,509,7950694370
